Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Chris Howell,Assist,,,2 - 14:46,,,,
,,,44-49,2 - 14:39,-5,Montrel Goldston,Field Goal Made,
,,,,2 - 14:38,,Doniel Dean,Assist,
,,,,2 - 14:26,,Montrel Goldston,Defensive Foul,
Damien Akao,Left the Game,Caelan Neal Entered the Game,,2 - 14:26,,,,
,,,,2 - 14:26,,Montrel Goldston,Left the Game,Denzel Council Entered the Game
Chris Howell,Free Throw Attempt,Butler CC Offensive Rebound,,2 - 14:26,,,,
Chris Howell,Free Throw Made,,45-49,2 - 14:26,-4,,,
,,,45-51,2 - 13:52,-6,Denzel Council,Field Goal Made,
,,,,2 - 13:52,,Doniel Dean,Assist,
Jacolby Harris,Field Goal Attempt,,,2 - 13:36,,,,Paris Ballinger Defensive Rebound
,,,,2 - 13:33,,Paris Ballinger,Turnover,
,,,,2 - 13:33,,Doniel Dean,Left the Game,
,,,,2 - 13:33,,Taquan Givens,Left the Game,
,,,,2 - 13:33,,Denzel Council,Left the Game,
,,,,2 - 13:33,,Terrence Thompson,Left the Game,
,,,,2 - 13:33,,Paris Ballinger,Left the Game,
Caelan Neal,Left the Game,,,2 - 13:33,,,,
Chris Howell,Left the Game,,,2 - 13:33,,,,
Travis House,Left the Game,,,2 - 13:33,,,,
Jacolby Harris,Left the Game,,,2 - 13:33,,,,
Lamar Wofford,Left the Game,,,2 - 13:33,,,,
,,,,2 - 13:33,,Taquan Givens,Entered the Game,
,,,,2 - 13:33,,Montrel Goldston,Entered the Game,
,,,,2 - 13:33,,Montrel Goldston,Left the Game,Denzel Council Entered the Game
,,,,2 - 13:33,,Terrence Thompson,Entered the Game,
,,,,2 - 13:33,,Terrence Thompson,Left the Game,Terrence Thompson Entered the Game
,,,,2 - 13:33,,Paris Ballinger,Entered the Game,
,,,,2 - 13:33,,Doniel Dean,Entered the Game,
Jacolby Harris,Entered the Game,,,2 - 13:33,,,,
Caelan Neal,Entered the Game,,,2 - 13:33,,,,
Chris Howell,Entered the Game,,,2 - 13:33,,,,
Travis House,Entered the Game,,,2 - 13:33,,,,
Lamar Wofford,Entered the Game,,,2 - 13:33,,,,
Travis House,Three Point Attempt,,,2 - 12:59,,,,Paris Ballinger Defensive Rebound
,,,,2 - 12:54,,Denzel Council,Field Goal Attempt,Terrence Thompson Offensive Rebound
,,Butler CC Defensive Rebound,,2 - 12:52,,Terrence Thompson,Field Goal Attempt,
Caelan Neal,Left the Game,Kyle Steward Entered the Game,,2 - 12:52,,,,
Travis House,Left the Game,Travis House Entered the Game,,2 - 12:52,,,,
Travis House,Left the Game,Derrick Byrd Entered the Game,,2 - 12:52,,,,
Kyle Steward,Field Goal Made,,47-51,2 - 12:35,-4,,,
,,Kyle Steward Defensive Rebound,,2 - 12:17,,Doniel Dean,Field Goal Attempt,
Derrick Byrd,Field Goal Made,,49-51,2 - 12:12,-2,,,
Kyle Steward,Assist,,,2 - 12:12,,,,
,,,,2 - 12:06,,Doniel Dean,Left the Game,
,,,,2 - 12:06,,Taquan Givens,Left the Game,
,,,,2 - 12:06,,Denzel Council,Left the Game,
,,,,2 - 12:06,,Terrence Thompson,Left the Game,
,,,,2 - 12:06,,Paris Ballinger,Left the Game,Doniel Dean Entered the Game
,,,,2 - 12:06,,Montrel Goldston,Entered the Game,
,,,,2 - 12:06,,Denzel Council,Entered the Game,
,,,,2 - 12:06,,Paris Ballinger,Entered the Game,
,,,,2 - 12:06,,Donovan Harris,Entered the Game,
,,,,2 - 11:51,,Paris Ballinger,Field Goal Attempt,Montrel Goldston Offensive Rebound
,,,,2 - 11:49,,Montrel Goldston,Field Goal Attempt,Paris Ballinger Offensive Rebound
,,Lamar Wofford Defensive Rebound,,2 - 11:46,,Paris Ballinger,Field Goal Attempt,
Chris Howell,Field Goal Made,,51-51,2 - 11:25,(T2),,,
Jacolby Harris,Assist,,,2 - 11:24,,,,
,,,,2 - 11:13,,Montrel Goldston,Three Point Attempt,Donovan Harris Offensive Rebound
,,Lamar Wofford Defensive Rebound,,2 - 11:10,,Donovan Harris,Field Goal Attempt,
,,,,2 - 11:10,,Denzel Council,Defensive Foul,
,,,,2 - 11:10,,Denzel Council,Left the Game,Ty Toney Entered the Game
,,,,2 - 11:10,,Doniel Dean,Left the Game,Terrence Thompson Entered the Game
Lamar Wofford,Free Throw Attempt,,,2 - 11:10,,,,Terrence Thompson Defensive Rebound
,,Butler CC Defensive Rebound,,2 - 10:34,,Paris Ballinger,Three Point Attempt,
,,,,2 - 10:34,,Paris Ballinger,Left the Game,Taquan Givens Entered the Game
Derrick Byrd,Turnover,,,2 - 10:20,,,,
,,,51-54,2 - 10:05,-3 (L4),Ty Toney,Three Point Made,
,,,,2 - 10:04,,Taquan Givens,Assist,
Chris Howell,Three Point Attempt,Kyle Steward Offensive Rebound,,2 - 9:46,,,,
Kyle Steward,Field Goal Made,,53-54,2 - 9:46,-1,,,
,,,,2 - 9:46,,Terrence Thompson,Defensive Foul,
Kyle Steward,Free Throw Attempt,,,2 - 9:46,,,,Terrence Thompson Defensive Rebound
Jacolby Harris,Defensive Foul,,,2 - 9:29,,,,
Chris Howell,Left the Game,Robert Joiner Entered the Game,,2 - 9:29,,,,
,,,,2 - 9:29,,Donovan Harris,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,53-55,2 - 9:29,-2,Donovan Harris,Free Throw Made,
Robert Joiner,Three Point Attempt,Butler CC Offensive Rebound,,2 - 8:52,,,,
Derrick Byrd,Left the Game,Caelan Neal Entered the Game,,2 - 8:52,,,,
Kyle Steward,Three Point Attempt,Robert Joiner Offensive Rebound,,2 - 8:38,,,,
,,,,2 - 8:37,,Montrel Goldston,Defensive Foul,
,,,,2 - 8:37,,Montrel Goldston,Left the Game,Denzel Council Entered the Game
Robert Joiner,Free Throw Made,,54-55,2 - 8:37,-1,,,
Robert Joiner,Free Throw Made,,55-55,2 - 8:37,(T3),,,
,,,55-57,2 - 8:16,-2 (L5),Ty Toney,Field Goal Made,
Robert Joiner,Turnover,,,2 - 8:11,,,,
Lamar Wofford,Field Goal Attempt,,,2 - 7:33,,,,Terrence Thompson Defensive Rebound
,,,55-59,2 - 7:28,-4,Ty Toney,Field Goal Made,
,,,,2 - 7:28,,Terrence Thompson,Assist,
Caelan Neal,Field Goal Made,,57-59,2 - 7:09,-2,,,
,,,,2 - 7:09,,Terrence Thompson,Defensive Foul,
Kyle Steward,Left the Game,,,2 - 7:09,,,,
Jacolby Harris,Left the Game,Chris Howell Entered the Game,,2 - 7:09,,,,
Derrick Byrd,Entered the Game,,,2 - 7:09,,,,
,,,,2 - 7:09,,Taquan Givens,Left the Game,Doniel Dean Entered the Game
Caelan Neal,Free Throw Made,,58-59,2 - 7:09,-1,,,
Derrick Byrd,Defensive Foul,,,2 - 7:03,,,,
,,,,2 - 7:03,,Denzel Council,Left the Game,Montrel Goldston Entered the Game
Derrick Byrd,Left the Game,Damien Akao Entered the Game,,2 - 7:03,,,,
,,,,2 - 6:46,,Donovan Harris,Turnover,
,,,,2 - 6:31,,Terrence Thompson,Defensive Foul,
,,,,2 - 6:31,,Terrence Thompson,Left the Game,Taquan Givens Entered the Game
Chris Howell,Free Throw Attempt,Butler CC Offensive Rebound,,2 - 6:31,,,,
Chris Howell,Free Throw Made,,59-59,2 - 6:31,(T4),,,
,,Chris Howell Defensive Rebound,,2 - 6:09,,Ty Toney,Three Point Attempt,
Lamar Wofford,Offensive Foul,,,2 - 5:56,,,,
Lamar Wofford,Turnover,,,2 - 5:56,,,,
Caelan Neal,Left the Game,Derrick Byrd Entered the Game,,2 - 5:56,,,,
Derrick Byrd,Left the Game,Jacolby Harris Entered the Game,,2 - 5:56,,,,
,,,59-61,2 - 5:46,-2 (L6),Ty Toney,Field Goal Made,
,,,,2 - 5:45,,Taquan Givens,Assist,
Chris Howell,Field Goal Attempt,Butler CC Offensive Rebound,,2 - 5:27,,,,
,,,,2 - 5:27,,Montrel Goldston,Defensive Foul,
,,,,2 - 5:27,,Montrel Goldston,Left the Game,Terrence Thompson Entered the Game
Lamar Wofford,Free Throw Made,,60-61,2 - 5:27,-1,,,
Lamar Wofford,Free Throw Attempt,Chris Howell Offensive Rebound,,2 - 5:27,,,,
Chris Howell,Field Goal Made,,62-61,2 - 5:25,1 (L7),,,
,,,62-63,2 - 5:02,-1 (L8),Doniel Dean,Field Goal Made,
,,,,2 - 5:02,,Ty Toney,Assist,
Chris Howell,Field Goal Attempt,,,2 - 4:50,,,,Terrence Thompson Defensive Rebound
,,,62-65,2 - 4:45,-3,Donovan Harris,Field Goal Made,
,,,,2 - 4:44,,Ty Toney,Assist,
Chris Howell,Left the Game,,,2 - 4:37,,,,
Robert Joiner,Left the Game,,,2 - 4:37,,,,
Damien Akao,Left the Game,,,2 - 4:37,,,,
Jacolby Harris,Left the Game,,,2 - 4:37,,,,
Lamar Wofford,Left the Game,Damien Akao Entered the Game,,2 - 4:37,,,,
Jacolby Harris,Entered the Game,,,2 - 4:37,,,,
Lamar Wofford,Entered the Game,,,2 - 4:37,,,,
Robert Joiner,Entered the Game,,,2 - 4:37,,,,
Kyle Steward,Entered the Game,,,2 - 4:37,,,,
,,,,2 - 4:29,,Donovan Harris,Defensive Foul,
Damien Akao,Left the Game,Chris Howell Entered the Game,,2 - 4:29,,,,
Lamar Wofford,Free Throw Made,,63-65,2 - 4:29,-2,,,
Lamar Wofford,Free Throw Made,,64-65,2 - 4:29,-1,,,
,,,,2 - 4:23,,Doniel Dean,Thirty Second Time Out,
,,,,2 - 3:56,,Taquan Givens,Field Goal Attempt,
Kyle Steward,Blocked shot,,,2 - 3:54,,,,
Jacolby Harris,Defensive Rebound,,,2 - 3:53,,,,
Jacolby Harris,Field Goal Attempt,Robert Joiner Offensive Rebound,,2 - 3:50,,,,
Robert Joiner,Field Goal Made,,66-65,2 - 3:49,1 (L9),,,
,,,66-67,2 - 3:43,-1 (L10),Doniel Dean,Field Goal Made,
,,,,2 - 3:42,,Terrence Thompson,Assist,
Chris Howell,Field Goal Made,,68-67,2 - 3:23,1 (L11),,,
Robert Joiner,Assist,,,2 - 3:22,,,,
,,,68-70,2 - 3:00,-2 (L12),Terrence Thompson,Three Point Made,
,,,,2 - 2:59,,Ty Toney,Assist,
Chris Howell,Field Goal Made,,70-70,2 - 2:41,(T5),,,
,,,70-72,2 - 2:30,-2 (L13),Donovan Harris,Field Goal Made,
,,,,2 - 2:30,,Doniel Dean,Assist,
Kyle Steward,Left the Game,,,2 - 2:26,,,,
Chris Howell,Left the Game,,,2 - 2:26,,,,
Robert Joiner,Left the Game,,,2 - 2:26,,,,
Jacolby Harris,Left the Game,,,2 - 2:26,,,,
Lamar Wofford,Left the Game,Derrick Byrd Entered the Game,,2 - 2:26,,,,
Travis House,Entered the Game,,,2 - 2:26,,,,
Lamar Wofford,Entered the Game,,,2 - 2:26,,,,
Kyle Steward,Entered the Game,,,2 - 2:26,,,,
Chris Howell,Entered the Game,,,2 - 2:26,,,,
Lamar Wofford,Field Goal Made,,72-72,2 - 2:13,(T6),,,
Kyle Steward,Assist,,,2 - 2:13,,,,
,,,,2 - 2:06,,Terrence Thompson,Turnover,
Chris Howell,Steal,,,2 - 2:06,,,,
Chris Howell,Field Goal Made,,74-72,2 - 1:36,2 (L14),,,
Derrick Byrd,Assist,,,2 - 1:36,,,,
,,,74-74,2 - 1:28,(T7),Ty Toney,Field Goal Made,
Kyle Steward,Field Goal Attempt,Kyle Steward Offensive Rebound,,2 - 1:04,,,,
Kyle Steward,Field Goal Attempt,,,2 - 1:03,,,,Terrence Thompson Defensive Rebound
Kyle Steward,Left the Game,,,2 - 0:52,,,,
Chris Howell,Left the Game,,,2 - 0:52,,,,
Derrick Byrd,Left the Game,,,2 - 0:52,,,,
Travis House,Left the Game,,,2 - 0:52,,,,
Lamar Wofford,Left the Game,Jacolby Harris Entered the Game,,2 - 0:52,,,,
Robert Joiner,Entered the Game,,,2 - 0:52,,,,
Chris Howell,Entered the Game,,,2 - 0:52,,,,
Kyle Steward,Entered the Game,,,2 - 0:52,,,,
Lamar Wofford,Entered the Game,,,2 - 0:52,,,,
,,,74-76,2 - 0:37,-2 (L15),Ty Toney,Field Goal Made,
Lamar Wofford,Field Goal Made,,76-76,2 - 0:26,(T8),,,
Jacolby Harris,Assist,,,2 - 0:26,,,,
,,Lamar Wofford Defensive Rebound,,2 - 0:00,,Taquan Givens,Three Point Attempt,
Kyle Steward,Left the Game,,,3 - 5:00,,,,
Chris Howell,Left the Game,,,3 - 5:00,,,,
Robert Joiner,Left the Game,,,3 - 5:00,,,,
Jacolby Harris,Left the Game,,,3 - 5:00,,,,
Lamar Wofford,Left the Game,,,3 - 5:00,,,,
,,,,3 - 5:00,,Doniel Dean,Left the Game,
,,,,3 - 5:00,,Taquan Givens,Left the Game,
,,,,3 - 5:00,,Terrence Thompson,Left the Game,
,,,,3 - 5:00,,Donovan Harris,Left the Game,
,,,,3 - 5:00,,Ty Toney,Left the Game,Doniel Dean Entered the Game
,,,,3 - 5:00,,Taquan Givens,Entered the Game,
,,,,3 - 5:00,,Terrence Thompson,Entered the Game,
,,,,3 - 5:00,,Donovan Harris,Entered the Game,
,,,,3 - 5:00,,Ty Toney,Entered the Game,
Chris Howell,Entered the Game,,,3 - 5:00,,,,
Derrick Byrd,Entered the Game,,,3 - 5:00,,,,
Kyle Steward,Entered the Game,,,3 - 5:00,,,,
Jacolby Harris,Entered the Game,,,3 - 5:00,,,,
Lamar Wofford,Entered the Game,,,3 - 5:00,,,,
,,Kyle Steward Jump Ball Lost,,3 - 4:59,,Donovan Harris,Jump Ball Won,
,,,,3 - 4:24,,Ty Toney,Turnover,
Kyle Steward,Steal,,,3 - 4:24,,,,
Derrick Byrd,Field Goal Made,,78-76,3 - 4:22,2 (L1),,,
Kyle Steward,Assist,,,3 - 4:21,,,,
Jacolby Harris,Defensive Foul,,,3 - 4:03,,,,
,,Kyle Steward Defensive Rebound,,3 - 4:03,,Ty Toney,Free Throw Attempt,
Kyle Steward,Three Point Made,,81-76,3 - 3:39,5,,,
Chris Howell,Assist,,,3 - 3:38,,,,
,,,81-78,3 - 3:23,3,Taquan Givens,Field Goal Made,
,,,,3 - 3:23,,Donovan Harris,Assist,
,,,,3 - 3:14,,Doniel Dean,Defensive Foul,
Chris Howell,Left the Game,Robert Joiner Entered the Game,,3 - 3:14,,,,
,,,,3 - 3:14,,Terrence Thompson,Left the Game,Denzel Council Entered the Game
Lamar Wofford,Free Throw Made,,82-78,3 - 3:14,4,,,
Lamar Wofford,Free Throw Made,,83-78,3 - 3:14,5,,,
Robert Joiner,Defensive Foul,,,3 - 2:58,,,,
Kyle Steward,Left the Game,Chris Howell Entered the Game,,3 - 2:58,,,,
,,,83-79,3 - 2:58,4,Denzel Council,Free Throw Made,
,,Jacolby Harris Defensive Rebound,,3 - 2:58,,Denzel Council,Free Throw Attempt,
,,,,3 - 2:42,,Taquan Givens,Defensive Foul,
Jacolby Harris,Left the Game,Kyle Steward Entered the Game,,3 - 2:42,,,,
Jacolby Harris,Free Throw Attempt,Butler CC Offensive Rebound,,3 - 2:42,,,,
Jacolby Harris,Free Throw Made,,84-79,3 - 2:42,5,,,
,,,84-82,3 - 2:20,2,Ty Toney,Three Point Made,
Robert Joiner,Turnover,,,3 - 1:57,,,,
,,,,3 - 1:56,,Doniel Dean,Steal,
,,,84-85,3 - 1:49,-1 (L2),Ty Toney,Three Point Made,
,,,,3 - 1:49,,Taquan Givens,Assist,
Kyle Steward,Left the Game,,,3 - 1:37,,,,
Chris Howell,Left the Game,,,3 - 1:37,,,,
Derrick Byrd,Left the Game,,,3 - 1:37,,,,
Robert Joiner,Left the Game,,,3 - 1:37,,,,
Lamar Wofford,Left the Game,,,3 - 1:37,,,,
,,,,3 - 1:37,,Doniel Dean,Left the Game,
,,,,3 - 1:37,,Taquan Givens,Left the Game,
,,,,3 - 1:37,,Denzel Council,Left the Game,
,,,,3 - 1:37,,Donovan Harris,Left the Game,
,,,,3 - 1:37,,Ty Toney,Left the Game,Ty Toney Entered the Game
,,,,3 - 1:37,,Taquan Givens,Entered the Game,
,,,,3 - 1:37,,Doniel Dean,Entered the Game,
,,,,3 - 1:37,,Denzel Council,Entered the Game,
,,,,3 - 1:37,,Donovan Harris,Entered the Game,
Kyle Steward,Entered the Game,,,3 - 1:37,,,,
Chris Howell,Entered the Game,,,3 - 1:37,,,,
Derrick Byrd,Entered the Game,,,3 - 1:37,,,,
Jacolby Harris,Entered the Game,,,3 - 1:37,,,,
Lamar Wofford,Entered the Game,,,3 - 1:37,,,,
Lamar Wofford,Field Goal Attempt,,,3 - 1:26,,,,
,,,,3 - 1:25,,Donovan Harris,Blocked shot,
,,,,3 - 1:24,,Taquan Givens,Defensive Rebound,
,,Chris Howell Defensive Rebound,,3 - 0:51,,Taquan Givens,Field Goal Attempt,
Derrick Byrd,Field Goal Attempt,,,3 - 0:45,,,,Taquan Givens Defensive Rebound
Kyle Steward,Defensive Foul,,,3 - 0:43,,,,
,,,84-86,3 - 0:43,-2,Taquan Givens,Free Throw Made,
,,Jacolby Harris Defensive Rebound,,3 - 0:43,,Taquan Givens,Free Throw Attempt,
Lamar Wofford,Field Goal Attempt,Lamar Wofford Offensive Rebound,,3 - 0:30,,,,
Lamar Wofford,Field Goal Made,,86-86,3 - 0:29,(T1),,,
Lamar Wofford,Defensive Foul,,,3 - 0:02,,,,
,,,86-87,3 - 0:02,-1 (L3),Donovan Harris,Free Throw Made,
,,,86-88,3 - 0:02,-2,Donovan Harris,Free Throw Made,
Chris Howell,Three Point Attempt,,,3 - 0:00,,,,Georgia Highlands Defensive Rebound
