Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Kyle Meyer,Free Throw Made,,32-41,2 - 15:18,-9,,,
,,,32-43,2 - 14:48,-11,Vercell Webster,Field Goal Made,
,,,,2 - 14:47,,Jarvis Williams,Assist,
Djordje Beronja,Field Goal Made,,34-43,2 - 14:28,-9,,,
Payton Hulsey,Assist,,,2 - 14:28,,,,
,,,,2 - 13:53,,Jarvis Williams,Turnover,
Payton Hulsey,Steal,,,2 - 13:53,,,,
Demetrius McReynolds,Field Goal Attempt,Kyle Meyer Offensive Rebound,,2 - 13:48,,,,
Kyle Meyer,Field Goal Attempt,Kyle Meyer Offensive Rebound,,2 - 13:46,,,,
Kyle Meyer,Field Goal Made,,36-43,2 - 13:44,-7,,,
,,,,2 - 13:36,,Jarvis Williams,Left the Game,
,,,,2 - 13:36,,Marcus Washington,Left the Game,
,,,,2 - 13:36,,Daryl Macon,Left the Game,
,,,,2 - 13:36,,Dietrich Taylor,Left the Game,
,,,,2 - 13:36,,Vercell Webster,Left the Game,Dontarrius Simmons Entered the Game
,,,,2 - 13:36,,D`Angelo Richardson,Entered the Game,
,,,,2 - 13:36,,Daryl Macon,Entered the Game,
,,,,2 - 13:36,,Edward Davis,Entered the Game,
,,,,2 - 13:36,,Dietrich Taylor,Entered the Game,
,,Jermohn Queen Defensive Rebound,,2 - 13:17,,D`Angelo Richardson,Three Point Attempt,
Jermohn Queen,Three Point Attempt,Payton Hulsey Offensive Rebound,,2 - 13:04,,,,
,,,,2 - 13:03,,D`Angelo Richardson,Left the Game,Marcus Washington Entered the Game
Jermohn Queen,Three Point Made,,39-43,2 - 12:56,-4,,,
Payton Hulsey,Assist,,,2 - 12:56,,,,
Kyle Meyer,Defensive Foul,,,2 - 12:41,,,,
,,,39-44,2 - 12:41,-5,Daryl Macon,Free Throw Made,
,,,39-45,2 - 12:41,-6,Daryl Macon,Free Throw Made,
,,,,2 - 12:37,,Edward Davis,Defensive Foul,
,,,,2 - 12:20,,Edward Davis,Defensive Foul,
,,,,2 - 12:20,,Edward Davis,Left the Game,Jarvis Williams Entered the Game
Jermohn Queen,Free Throw Made,,40-45,2 - 12:20,-5,,,
Jermohn Queen,Free Throw Made,,41-45,2 - 12:20,-4,,,
,,,,2 - 12:07,,Daryl Macon,Three Point Attempt,Holmes CC Offensive Rebound
Kyle Meyer,Defensive Foul,,,2 - 12:07,,,,
,,,,2 - 12:07,,Dontarrius Simmons,Left the Game,Torlorf Thomas Entered the Game
,,,,2 - 11:55,,Marcus Washington,Field Goal Attempt,
Kyle Meyer,Blocked shot,,,2 - 11:54,,,,
Djordje Beronja,Defensive Rebound,,,2 - 11:53,,,,
,,,,2 - 11:47,,Torlorf Thomas,Defensive Foul,
,,,,2 - 11:47,,Torlorf Thomas,Left the Game,Vercell Webster Entered the Game
Djordje Beronja,Free Throw Made,,42-45,2 - 11:47,-3,,,
Djordje Beronja,Free Throw Attempt,,,2 - 11:47,,,,Vercell Webster Defensive Rebound
Kyle Meyer,Defensive Foul,,,2 - 11:35,,,,
Kyle Meyer,Left the Game,Devontay Clark Entered the Game,,2 - 11:35,,,,
,,,42-46,2 - 11:35,-4,Daryl Macon,Free Throw Made,
,,,42-47,2 - 11:35,-5,Daryl Macon,Free Throw Made,
Demetrius McReynolds,Three Point Attempt,,,2 - 11:30,,,,Daryl Macon Defensive Rebound
,,,42-49,2 - 10:56,-7,Daryl Macon,Field Goal Made,
Demetrius McReynolds,Three Point Made,,45-49,2 - 10:34,-4,,,
Devontay Clark,Assist,,,2 - 10:33,,,,
,,,,2 - 10:12,,Jarvis Williams,Turnover,
Demetrius McReynolds,Steal,,,2 - 10:11,,,,
Devontay Clark,Field Goal Attempt,Devontay Clark Offensive Rebound,,2 - 10:02,,,,
Devontay Clark,Turnover,,,2 - 9:59,,,,
,,,,2 - 9:58,,Dietrich Taylor,Steal,
,,,,2 - 9:56,,Dietrich Taylor,Turnover,
Payton Hulsey,Steal,,,2 - 9:55,,,,
Demetrius McReynolds,Three Point Made,,48-49,2 - 9:39,-1,,,
Payton Hulsey,Assist,,,2 - 9:38,,,,
,,,,2 - 9:35,,Jarvis Williams,Left the Game,Torlorf Thomas Entered the Game
,,,48-52,2 - 9:12,-4,Torlorf Thomas,Three Point Made,
,,,,2 - 9:12,,Marcus Washington,Assist,
Djordje Beronja,Field Goal Made,,50-52,2 - 8:59,-2,,,
,,,,2 - 8:44,,Marcus Washington,Field Goal Attempt,Holmes CC Offensive Rebound
,,,,2 - 8:27,,Torlorf Thomas,Turnover,
Jermohn Queen,Steal,,,2 - 8:42,,,,
Devontay Clark,Technical Foul,,,2 - 8:42,,,,
,,,,2 - 8:42,,Vercell Webster,Left the Game,Cedric Harper Entered the Game
,,,,2 - 8:42,,Daryl Macon,Free Throw Attempt,Holmes CC Offensive Rebound
,,,50-53,2 - 8:42,-3,Daryl Macon,Free Throw Made,
,,,,2 - 8:28,,Marcus Washington,Defensive Foul,
Payton Hulsey,Free Throw Attempt,Eastern Florida Offensive Rebound,,2 - 8:28,,,,
Payton Hulsey,Free Throw Made,,51-53,2 - 8:28,-2,,,
Payton Hulsey,Defensive Foul,,,2 - 8:02,,,,
,,Eastern Florida Defensive Rebound,,2 - 7:46,,Daryl Macon,Three Point Attempt,
Demetrius McReynolds,Three Point Attempt,,,2 - 7:30,,,,Marcus Washington Defensive Rebound
,,,,2 - 7:24,,Daryl Macon,Offensive Foul,
,,,,2 - 7:24,,Daryl Macon,Turnover,
Devontay Clark,Charge,,,2 - 7:24,,,,
Jermohn Queen,Three Point Attempt,Devontay Clark Offensive Rebound,,2 - 7:12,,,,
Devontay Clark,Field Goal Made,,53-53,2 - 7:11,(T1),,,
Jermohn Queen,Defensive Foul,,,2 - 6:48,,,,
Devontay Clark,Left the Game,Kyle Meyer Entered the Game,,2 - 6:48,,,,
