Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Jordan Capps,Defensive Foul,,,2 - 5:36,,,,
Jordan Capps,Left the Game,Brandon Austin Entered the Game,,2 - 5:36,,,,
,,,62-75,2 - 5:36,-13,Terrence Thompson,Free Throw Made,
,,Brandon Austin Defensive Rebound,,2 - 5:36,,Terrence Thompson,Free Throw Attempt,
Jalen Jackson,Field Goal Made,,64-75,2 - 5:28,-11,,,
Brandon Austin,Assist,,,2 - 5:28,,,,
,,,,2 - 5:13,,Terrence Thompson,Turnover,
Keith Charleston,Steal,,,2 - 5:10,,,,
Benji Bell,Three Point Made,,67-75,2 - 5:09,-8,,,
Brandon Austin,Assist,,,2 - 5:09,,,,
,,,,2 - 5:09,,Denzel Council,Left the Game,Ty Toney Entered the Game
,,,,2 - 4:59,,Ty Toney,Turnover,
Brandon Austin,Steal,,,2 - 4:58,,,,
Xavier Moon,Three Point Made,,70-75,2 - 4:52,-5,,,
Benji Bell,Assist,,,2 - 4:52,,,,
Jalen Jackson,Defensive Foul,,,2 - 4:43,,,,
,,,,2 - 4:43,,Terrence Thompson,Left the Game,Donovan Harris Entered the Game
,,,,2 - 4:43,,Terrence Thompson,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,70-76,2 - 4:43,-6,Terrence Thompson,Free Throw Made,
Benji Bell,Turnover,,,2 - 4:37,,,,
,,,,2 - 4:37,,Montrel Goldston,Steal,
Jalen Jackson,Defensive Foul,,,2 - 4:35,,,,
,,,,2 - 4:35,,Montrel Goldston,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,70-77,2 - 4:35,-7,Montrel Goldston,Free Throw Made,
Benji Bell,Field Goal Made,,72-77,2 - 4:31,-5,,,
,,,,2 - 4:31,,Doniel Dean,Defensive Foul,
Benji Bell,Free Throw Made,,73-77,2 - 4:31,-4,,,
,,,,2 - 4:29,,Doniel Dean,Turnover,
Benji Bell,Steal,,,2 - 4:29,,,,
,,,,2 - 4:28,,Montrel Goldston,Defensive Foul,
Benji Bell,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 4:28,,,,
Benji Bell,Free Throw Made,,74-77,2 - 4:28,-3,,,
,,,,2 - 4:28,,Taquan Givens,Turnover,
Keith Charleston,Steal,,,2 - 4:28,,,,
Jalen Jackson,Field Goal Made,,76-77,2 - 4:28,-1,,,
,,,76-79,2 - 4:28,-3,Donovan Harris,Field Goal Made,
,,,,2 - 4:28,,Ty Toney,Assist,
Brandon Austin,Field Goal Made,,78-79,2 - 4:28,-1,,,
,,,,2 - 4:28,,Donovan Harris,Turnover,
Brandon Austin,Steal,,,2 - 4:28,,,,
,,,,2 - 3:52,,Montrel Goldston,Defensive Foul,
Brandon Austin,Free Throw Made,,79-79,2 - 3:52,(T3),,,
Brandon Austin,Free Throw Made,,80-79,2 - 3:52,1 (L3),,,
,,Brandon Austin Defensive Rebound,,2 - 3:42,,Taquan Givens,Field Goal Attempt,
Brandon Austin,Turnover,,,2 - 3:34,,,,
,,,,2 - 3:33,,Donovan Harris,Steal,
,,,80-81,2 - 3:32,-1 (L4),Donovan Harris,Field Goal Made,
Brandon Austin,Field Goal Attempt,,,2 - 3:16,,,,Donovan Harris Defensive Rebound
,,,,2 - 3:03,,Doniel Dean,Turnover,
Brandon Austin,Left the Game,Treshaad Williams Entered the Game,,2 - 3:03,,,,
,,,,2 - 2:52,,Montrel Goldston,Defensive Foul,
,,,,2 - 2:52,,Montrel Goldston,Left the Game,Terrence Thompson Entered the Game
Treshaad Williams,Left the Game,Brandon Austin Entered the Game,,2 - 2:52,,,,
Jalen Jackson,Free Throw Made,,81-81,2 - 2:52,(T4),,,
Jalen Jackson,Free Throw Made,,82-81,2 - 2:52,1 (L5),,,
,,,,2 - 2:46,,Ty Toney,Field Goal Attempt,Donovan Harris Offensive Rebound
,,Keith Charleston Defensive Rebound,,2 - 2:44,,Donovan Harris,Field Goal Attempt,
Benji Bell,Turnover,,,2 - 2:29,,,,
,,,,2 - 2:28,,Terrence Thompson,Steal,
,,,,2 - 2:26,,Terrence Thompson,Field Goal Attempt,Doniel Dean Offensive Rebound
,,,82-83,2 - 2:24,-1 (L6),Doniel Dean,Field Goal Made,
Benji Bell,Turnover,,,2 - 2:07,,,,
Benji Bell,Defensive Foul,,,2 - 2:02,,,,
,,,,2 - 2:02,,Doniel Dean,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,82-84,2 - 2:02,-2,Doniel Dean,Free Throw Made,
Brandon Austin,Field Goal Made,,84-84,2 - 1:54,(T5),,,
Benji Bell,Defensive Foul,,,2 - 1:36,,,,
Benji Bell,Left the Game,Jordan Capps Entered the Game,,2 - 1:36,,,,
,,,84-85,2 - 1:36,-1 (L7),Doniel Dean,Free Throw Made,
,,,84-86,2 - 1:36,-2,Doniel Dean,Free Throw Made,
Brandon Austin,Field Goal Made,,86-86,2 - 1:24,(T6),,,
,,,86-88,2 - 1:02,-2 (L8),Doniel Dean,Field Goal Made,
,,,,2 - 0:47,,Donovan Harris,Defensive Foul,
,,,,2 - 0:47,,Donovan Harris,Left the Game,Denzel Council Entered the Game
Brandon Austin,Free Throw Made,,87-88,2 - 0:47,-1,,,
Brandon Austin,Free Throw Attempt,,,2 - 0:47,,,,Doniel Dean Defensive Rebound
,,,,2 - 0:28,,Ty Toney,Field Goal Attempt,Denzel Council Offensive Rebound
,,,,2 - 0:21,,Taquan Givens,Turnover,
Jalen Jackson,Steal,,,2 - 0:20,,,,
Jalen Jackson,Field Goal Attempt,NW Florida Offensive Rebound,,2 - 0:16,,,,
,,,,2 - 0:15,,Ty Toney,Defensive Foul,
,,,,2 - 0:15,,Ty Toney,Left the Game,Quay Fergerson Entered the Game
Jalen Jackson,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 0:15,,,,
Jalen Jackson,Free Throw Made,,88-88,2 - 0:15,(T7),,,
,,,,2 - 0:11,,Doniel Dean,Turnover,
Brandon Austin,Field Goal Attempt,NW Florida Offensive Rebound,,2 - 0:01,,,,
End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88,End of Period Summary NW Florida 88 Georgia Highlands 88
Largest Lead: NW Florida 56 Georgia Highlands 71 (15 pts),Largest Lead: NW Florida 56 Georgia Highlands 71 (15 pts),Largest Lead: NW Florida 56 Georgia Highlands 71 (15 pts),,,,Lead Changes: 12 Ties: 9,Lead Changes: 12 Ties: 9,Lead Changes: 12 Ties: 9
Lead in Period: NW Florida 56 Georgia Highlands 71 (15 pts),Lead in Period: NW Florida 56 Georgia Highlands 71 (15 pts),Lead in Period: NW Florida 56 Georgia Highlands 71 (15 pts),,,,Lead Changes: 8 Ties: 7 (this period),Lead Changes: 8 Ties: 7 (this period),Lead Changes: 8 Ties: 7 (this period)
0 for 0 oppo pts,0 for 0 oppo pts,0 for 0 oppo pts,Turnovers,Turnovers,Turnovers,0 for 0 oppo pts,0 for 0 oppo pts,0 for 0 oppo pts
0 for 0 pts,0 for 0 pts,0 for 0 pts,2nd Chances,2nd Chances,2nd Chances,0 for 0 pts,0 for 0 pts,0 for 0 pts
14/33 for 42.4 %,14/33 for 42.4 %,14/33 for 42.4 %,Field Goals,Field Goals,Field Goals,12/31 for 38.7 %,12/31 for 38.7 %,12/31 for 38.7 %
18/27 for 66.7 %,18/27 for 66.7 %,18/27 for 66.7 %,Free Throws,Free Throws,Free Throws,18/25 for 72 %,18/25 for 72 %,18/25 for 72 %
Keith Charleston,Jump Ball Won,,,3 - 4:59,,,,Terrence Thompson Jump Ball Lost
Keith Charleston,Field Goal Made,,90-88,3 - 4:52,2 (L1),,,
,,Jordan Capps Defensive Rebound,,3 - 4:34,,Doniel Dean,Field Goal Attempt,
Xavier Moon,Three Point Attempt,,,3 - 4:28,,,,Georgia Highlands Defensive Rebound
Jordan Capps,Defensive Foul,,,3 - 4:27,,,,
,,,,3 - 4:27,,Quay Fergerson,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,,3 - 4:27,,Quay Fergerson,Free Throw Attempt,Denzel Council Offensive Rebound
,,,90-90,3 - 4:23,(T1),Denzel Council,Field Goal Made,
Brandon Austin,Defensive Foul,,,3 - 4:23,,,,
Jordan Capps,Left the Game,Treshaad Williams Entered the Game,,3 - 4:23,,,,
,,,90-91,3 - 4:23,-1 (L2),Denzel Council,Free Throw Made,
,,,,3 - 4:08,,Denzel Council,Defensive Foul,
Keith Charleston,Free Throw Attempt,NW Florida Offensive Rebound,,3 - 4:08,,,,
Keith Charleston,Free Throw Attempt,,,3 - 4:08,,,,Georgia Highlands Defensive Rebound
Treshaad Williams,Defensive Foul,,,3 - 4:07,,,,
,,,90-92,3 - 4:07,-2,Denzel Council,Free Throw Made,
,,,90-93,3 - 4:07,-3,Denzel Council,Free Throw Made,
Treshaad Williams,Field Goal Made,,92-93,3 - 3:49,-1,,,
Jalen Jackson,Assist,,,3 - 3:48,,,,
,,,92-95,3 - 3:32,-3,Terrence Thompson,Field Goal Made,
,,,,3 - 3:32,,Taquan Givens,Assist,
Treshaad Williams,Defensive Foul,,,3 - 3:32,,,,
Brandon Austin,Left the Game,,,3 - 3:32,,,,
Treshaad Williams,Left the Game,Jordan Capps Entered the Game,,3 - 3:32,,,,
Brandon Austin,Entered the Game,,,3 - 3:32,,,,
,,,92-96,3 - 3:32,-4,Terrence Thompson,Free Throw Made,
Brandon Austin,Field Goal Made,,94-96,3 - 3:17,-2,,,
Jalen Jackson,Defensive Foul,,,3 - 3:04,,,,
,,,94-97,3 - 3:04,-3,Terrence Thompson,Free Throw Made,
,,,94-98,3 - 3:04,-4,Terrence Thompson,Free Throw Made,
Xavier Moon,Three Point Made,,97-98,3 - 2:50,-1,,,
,,,,3 - 2:31,,Denzel Council,Turnover,
Xavier Moon,Steal,,,3 - 2:30,,,,
Jalen Jackson,Field Goal Made,,99-98,3 - 2:28,1 (L3),,,
Jordan Capps,Defensive Foul,,,3 - 2:18,,,,
Jordan Capps,Left the Game,William Pfister Entered the Game,,3 - 2:18,,,,
,,,99-99,3 - 2:18,(T2),Terrence Thompson,Free Throw Made,
,,,99-100,3 - 2:18,-1 (L4),Terrence Thompson,Free Throw Made,
Xavier Moon,Three Point Attempt,,,3 - 2:05,,,,Taquan Givens Defensive Rebound
,,,,3 - 1:49,,Quay Fergerson,Field Goal Attempt,Georgia Highlands Offensive Rebound
,,Brandon Austin Defensive Rebound,,3 - 1:30,,Doniel Dean,Field Goal Attempt,
Brandon Austin,Field Goal Attempt,Brandon Austin Offensive Rebound,,3 - 1:23,,,,
Brandon Austin,Field Goal Made,,101-100,3 - 1:21,1 (L5),,,
Xavier Moon,Left the Game,,,3 - 1:21,,,,
Jalen Jackson,Left the Game,,,3 - 1:21,,,,
Brandon Austin,Left the Game,,,3 - 1:21,,,,
Keith Charleston,Left the Game,,,3 - 1:21,,,,
William Pfister,Left the Game,Andrew Rogers Entered the Game,,3 - 1:21,,,,
Brandon Austin,Entered the Game,,,3 - 1:21,,,,
Xavier Moon,Entered the Game,,,3 - 1:21,,,,
Jalen Jackson,Entered the Game,,,3 - 1:21,,,,
Keith Charleston,Entered the Game,,,3 - 1:21,,,,
Jalen Jackson,Defensive Foul,,,3 - 1:14,,,,
Jalen Jackson,Left the Game,Jarin Hilson Entered the Game,,3 - 1:14,,,,
,,,101-101,3 - 1:14,(T3),Doniel Dean,Free Throw Made,
,,,101-102,3 - 1:14,-1 (L6),Doniel Dean,Free Throw Made,
Brandon Austin,Field Goal Attempt,,,3 - 0:57,,,,Georgia Highlands Defensive Rebound
Keith Charleston,Defensive Foul,,,3 - 0:52,,,,
,,,101-103,3 - 0:52,-2,Terrence Thompson,Free Throw Made,
,,Andrew Rogers Defensive Rebound,,3 - 0:52,,Terrence Thompson,Free Throw Attempt,
Brandon Austin,Three Point Attempt,Andrew Rogers Offensive Rebound,,3 - 0:25,,,,
Andrew Rogers,Field Goal Made,,103-103,3 - 0:25,(T4),,,
,,,,3 - 0:04,,Quay Fergerson,Field Goal Attempt,
Jarin Hilson,Blocked shot,,,3 - 0:04,,,,
,,,,3 - 0:04,,Quay Fergerson,Offensive Rebound,
,,,,3 - 0:04,,Quay Fergerson,Jump Ball Won,
,,NW Florida Defensive Rebound,,3 - 0:03,,Taquan Givens,Field Goal Attempt,
,,,,3 - 0:01,,Taquan Givens,Defensive Foul,
,,,,3 - 0:01,,Taquan Givens,Left the Game,Jordan Adams Entered the Game
Brandon Austin,Free Throw Made,,104-103,3 - 0:01,1 (L7),,,
Brandon Austin,Free Throw Made,,105-103,3 - 0:01,2,,,
